"recordID","name"
"6672","DriscollC"
"6672","LikensG"
"6673","MashH"
"6673","NguyenM"
"6673","WesterhoffP"
"6673","BakerL"
"6673","NeimanR"
"6674","RobertsE"
"6674","PriscuJ"
"6674","WolfC"
"6674","LyonsW"
"6674","Laybourn-ParryJ"
"6675","Kroel-DulayG"
"6675","OdorP"
"6675","PetersD"
"6675","HochstrasserT"
"6676","Kroel-DulayG"
"6676","OdorP"
"6676","PetersD"
"6676","HochstrasserT"
"6677","ChapmanE"
"6677","RibicC"
"6677","FraserW"
"6678","BrokawN"
"6678","FosterR"
"6678","FraverS"
"6678","GrearJ"
"6678","ThompsonJ"
"6678","ZimmermanJ"
"6678","WaideR"
"6678","EverhamE"
"6678","HubbellS"
"6678","ConditR"
"6679","GalesJ"
"6679","FraserW"
"6679","CostaD"
"6679","SouthwellC"
"6680","TilmanD"
"6680","HilleRisLambersJ"
"6680","HarpoleS"
"6680","DybzinskiR"
"6680","FargioneJ"
"6680","ClarkC"
"6680","LehmanC"
"6681","SmithM"
"6681","WilcoxJ"
"6681","KellyT"
"6681","KnappA"
"6682","SunO"
"6682","CampbellJ"
"6682","LawB"
"6682","WolfV"
"6683","KurcS"
"6683","SmallE"
"6684","ScullyN"
"6684","MaieN"
"6684","DaileyS"
"6684","BoyerJ"
"6684","JonesR"
"6684","JaffeR"
"6685","YangZ"
"6686","PriscuC"
"6686","ChristnerB"
"6687","O{\textquoteright}NealP"
"6687","KaufmanD"
"6688","NAf"
"6688","NAS"
"6688","MaraniM"
"6688","BlumL"
"6689","KerkhoffA"
"6689","MartensS"
"6689","MilneB"
"6690","ZippererW"
"6691","DaoustR"
"6691","ChildersD"
"6692","PartonW"
"6692","TappanG"
"6692","OjimaD"
"6692","TschakertP"
"6693","WardleD"
"6693","BardgettR"
"6693","NKlironomosJ"
"6693","SetalaH"
"6693","van der PuttenW"
"6693","WallD"
"6694","RamirezA"
"6695","Fernandez-MarinH"
"6695","ZimmermanJ"
"6695","WcisloW"
"6696","LoweC"
"6697","BrushG"
"6698","WilsonM"
"6698","TroyA"
"6698","CostanzaR"
"6699","AntoineM"
"6700","BadeD"
"6701","MackM"
"6701","SchuurE"
"6701","Bret-HarteM"
"6701","ShaverG"
"6701","ChapinF"
"6702","MagillA"
"6702","AberJ"
"6702","CurrieW"
"6702","NadelhofferK"
"6702","MartinM"
"6702","McDowellW"
"6702","MelilloJ"
"6702","SteudlerP"
"6703","CovichA"
"6703","EwelK"
"6703","HallR"
"6703","GillerP"
"6703","MerrittD"
"6703","GoedkoopW"
"6704","McDonnellJ"
"6705","McDonnellJ"
"6705","WoodsR"
"6706","FarrandA"
"6707","MillerA"
"6707","AmundsonR"
"6707","BurkeI"
"6708","PenningtonD"
"6708","JassoH"
"6708","ShinP"
"6708","FountainT"
"6709","KerryJ"
"6709","BoorseD"
"6709","BuchsbaumR"
"6710","McGroddyM"
"6710","SilverW"
"6710","de. OliveiraR"
"6711","GoodinD"
"6711","GaoJ"
"6711","HenebryG"
"6712","RohrsJ"
"6713","PhillipsR"
"6713","YanaiR"
"6714","SimonK"
"6715","BurnsD"
"6716","WuJ"
"6717","BauerG"
"6717","BazzazF"
"6717","MinochaR"
"6717","LongS"
"6717","MagillA"
"6717","AberJ"
"6717","BerntsonG"
"6718","McDowellW"
"6718","MagillA"
"6718","Aikenhead-PetersonJ"
"6718","AberJ"
"6718","MerriamJ"
"6718","KaushalS"
"6719","DrakeJ"
"6719","LodgeD"
"6720","van VeenG"
"6721","PearseA"
"6721","CavittJ"
"6721","CullyJ"
"6721","CullyJ"
"6722","DreherD"
"6723","NashM"
"6723","JacksonE"
"6723","WhitfordW"
"6724","KnightG"
"6725","UriarteM"
"6725","RiveraL"
"6725","ZimmermanJ"
"6725","AideT"
"6725","PowerA"
"6725","FleckerA"
"6726","AnimutG"
"6726","GoetschA"
"6726","MerkelR"
"6726","DetweilerG"
"6726","DawsonL"
"6726","PuchalaR"
"6726","SahluT"
"6726","EstellR"
"6727","ParkerS"
"6728","ThroopH"
"6728","HollandE"
"6728","PartonW"
"6728","OjimaD"
"6728","KeoughC"
"6729","GulisV"
"6729","RosemondA"
"6729","SuberkroppK"
"6729","WeyersH"
"6729","BensteadJ"
"6730","KerleyG"
"6730","WhitfordW"
"6730","KayF"
"6731","PowellA"
"6732","KavdirY"
"6732","SmuckerA"
"6733","RaimondiP"
"6733","ReedD"
"6733","GaylordB"
"6733","WashburnL"
"6734","ElliottK"
"6734","VoseJ"
"6734","ClintonB"
"6734","KnoeppJ"
"6735","GrimmN"
"6735","SheibleyR"
"6735","ArrowsmithR"
"6735","EisingerC"
"6735","HeffernanJ"
"6735","LewisD"
"6735","MacLeodA"
"6735","PrashadL"
"6735","RoachW"
"6735","RychenerT"
"6736","GulisV"
"6736","SuberkroppK"
"6737","CallaghanT"
"6737","JonassonS"
"6737","MatveyevaN"
"6737","PanikovN"
"6737","OechelW"
"6737","ShaverG"
"6737","SchaphoffS"
"6737","SitchS"
"6737","NAB"
"6737","ChernovY"
"6737","ChapinF"
"6737","ChristensenT"
"6737","HuntleyB"
"6737","ImsR"
"6737","JollyD"
"6737","JohanssonM"
"6738","CallaghanT"
"6738","JonassonS"
"6738","MatveyevaN"
"6738","PanikovN"
"6738","OechelW"
"6738","ShaverG"
"6738","NAB"
"6738","ChernovY"
"6738","ChapinF"
"6738","ChristensenT"
"6738","HuntleyB"
"6738","ImsR"
"6738","JollyD"
"6738","JohanssonM"
"6739","CallaghanT"
"6739","JonassonS"
"6739","MatveyevaN"
"6739","PanikovN"
"6739","OechelW"
"6739","ShaverG"
"6739","HenttonenH"
"6739","NAB"
"6739","ChernovY"
"6739","ChapinF"
"6739","ChristensenT"
"6739","HuntleyB"
"6739","ImsR"
"6739","JollyD"
"6739","JohanssonM"
"6740","NelsonJ"
"6740","MorganJ"
"6740","NAL"
"6740","MosierA"
"6740","MilchunasD"
"6740","PatronW"
"6741","StinsonK"
"6741","PetzoldJ"
"6741","TranJ"
"6741","BazazzF"
"6742","ALeeP"
"6742","PricuJ"
"6742","DiTullioG"
"6742","RisemanS"
"6742","TursichN"
"6742","JDeMoraS"
"6743","LookingbillT"
"6743","UrbanD"
"6744","GowardS"
"6744","DavisP"
"6744","FlemingD"
"6744","MillerL"
"6744","TownshendJ"
"6745","FosterD"
"6745","MotzkinG"
"6745","NAO"
"6745","BooseE"
"6745","OrwigD"
"6745","FullerJ"
"6745","HallB"
"6746","BakerL"
"6746","BrazelA"
"6746","WesterhoffP"
"6747","GoransonC"
"6747","HoC"
"6747","PenningsS"
"6748","WellingtonB"
"6748","DriscollC"
"6749","NordheimM"
"6750","AndersonM"
"6750","RuessR"
"6750","UliassiD"
"6750","MitchellJ"
"6751","WarrickJ"
"6751","MertesL"
"6751","SiegelD"
"6751","MacKenzieC"
"6752","SheltonD"
"6752","HigginsJ"
"6752","Van KesselJ"
"6752","PachepskyY"
"6752","BeltK"
"6752","KarnsJ"
"6753","HopkinsonC"
"6753","SmithE"
"6754","ShenW"
"6754","JeneretteG"
"6754","WuJ"
"6754","GardnerR"
"6755","EmeryB"
"6755","WashburnL"
"6755","HarlanJ"
"6756","TianG"
"6756","VoseJ"
"6756","ColemanD"
"6756","GeronC"
"6756","WalkerJ"
"6757","BaileyS"
"6757","MayerB"
"6757","MitchellM"
"6758","RichardsC"
"6759","MungerW"
"6759","BarfordC"
"6759","WofsyC"
"6760","WattersonN"
"6761","CatovskyS"
"6761","CrabtreeR"
"6761","SipeT"
"6761","CarltonG"
"6761","BassowS"
"6761","GeorgeL"
"6761","BazzazF"
"6762","BullJ"
"6762","ReedD"
"6762","HolbrookS"
"6763","AdamsM"
"6763","LoughryL"
"6763","PlaugherL"
"6764","SillettS"
"6764","RodenhouseN"
"6764","HolmesR"
"6765","KokkonenT"
"6765","KoivusaloH"
"6765","KarvonenT"
"6765","CrokeB"
"6765","JakemanA"
"6766","AberJ"
"6766","BerntsonG"
"6766","MagillA"
"6766","NadelhofferK"
"6766","MelilloJ"
"6766","SteudlerP"
"6766","HendricksJ"
"6766","BowdenR"
"6766","CurrieW"
"6766","McDowellW"
"6767","SynderK"
"6767","DonovanL"
"6767","JamesJ"
"6767","TillerR"
"6767","RichardsJ"
"6768","TranterM"
"6768","FountainA"
"6768","FritsenC"
"6768","LyonsW"
"6768","PriscuJ"
"6768","StathanP"
"6768","WelchK"
"6769","Von HolleB"
"6769","JosephK"
"6769","LohnesR"
"6769","LargayE"
"6770","LeeW"
"6771","NagyL"
"6771","HolmesR"
"6772","JohnsonS"
"6773","MacphersonG"
"6773","SophocleousM"
"6774","HolubS"
"6774","LajthaK"
"6775","ClarkJ"
"6775","LaDeauS"
"6775","IbanezI"
"6776","WallinK"
"6776","RaffaK"
"6777","JacksonC"
"6777","AustW"
"6777","BeasleyR"
"6777","WillistonH"
"6777","IceG"
"6777","SunG"
"6777","AmatyaD"
"6777","SwankW"
"6777","RiedelM"
"6777","PatricJ"
"6777","WilliamsT"
"6777","VoseJ"
"6777","TrettinC"
"6778","DavisJ"
"6778","HainesB"
"6778","ColemanD"
"6778","HendrickR"
"6779","HartnettD"
"6779","PotgieterA"
"6779","WilsonG"
"6780","TollefsonJ"
"6780","SwansonF"
"6780","CisselJ"
"6781","AvashiaS"
"6781","MonteneiriJ"
"6781","LowellJ"
"6781","AntolinM"
"6781","KosoyM"
"6781","CarterL"
"6781","ChuM"
"6781","HendricksK"
"6781","DennisD"
"6781","KoolJ"
"6781","PetersenJ"
"6781","LindleyC"
"6781","SchrieferM"
"6781","GageK"
"6781","CetronM"
"6781","DemarcusT"
"6781","KimD"
"6781","BuckJ"
"6782","SassG"
"6783","AndersonD"
"6784","NielsenJ"
"6784","SchrammA"
"6784","BernhardA"
"6784","van den EnghG"
"6784","StahlD"
"6785","MuddS"
"6785","FagherazziS"
"6785","MorrisJ"
"6785","FurbishD"
"6786","HoriiC"
"6786","MungerS"
"6786","WofsyS"
"6786","ZahniserM"
"6786","NelsonD"
"6786","McManusJ"
"6787","RichardsonA"
"6788","ThompsonJ"
"6788","DuncanS"
"6788","WondzellS"
"6789","ZandenM"
"6789","SanzoneD"
"6790","StappP"
"6790","LindquistM"
"6791","HelmerE"
"6792","MotzkinG"
"6792","FosterD"
"6792","AllenA"
"6792","DonohueK"
"6792","WilsonP"
"6793","NAP"
"6794","FosterD"
"6794","AberJ"
"6795","AdlerP"
"6795","MilchunasD"
"6795","LauenrothW"
"6795","SalaO"
"6795","BurkeI"
"6796","BarrowJ"
"6796","Osuna-AvilaP"
"6796","Reyes-VeraI"
"6797","KnappA"
"6797","KrugerJ"
"6797","AndelmanS"
"6797","SmithM"
"6797","CollinsS"
"6797","ZambatisN"
"6797","PeelM"
"6797","EmeryS"
"6797","WojdakJ"
"6797","Horner-DevineM"
"6797","BiggsH"
"6798","KnappH"
"6799","MohanJ"
"6799","ClarkJ"
"6799","SchlesingerW"
"6800","KimE"
"6800","WilcoxL"
"6800","GrahamL"
"6800","GrahamJ"
"6801","WolfA"
"6801","MillerG"
"6801","OlsenC"
"6801","FormanS"
"6801","DoranP"
"6801","HolmgrenS"
"6802","ForbesB"
"6802","FrescoN"
"6802","ShvidenkoA"
"6802","DanellK"
"6802","ChapinF"
"6803","MilchunasD"
"6803","Noy-MeirI"
"6804","MikuckiJ"
"6804","MForemanC"
"6804","SattlerB"
"6804","LyonsW"
"6804","PriscuJ"
"6805","KresatS"
"6805","RawajfihZ"
"6805","BuckB"
"6805","MongerH"
"6806","ZellerK"
"6806","SummerellB"
"6806","BullockS"
"6806","LeslieJ"
"6807","ChapinF"
"6807","CallaghanT"
"6807","BergeronY"
"6807","FukudaM"
"6807","JohnstoneJ"
"6807","JudayG"
"6807","ZimovS"
"6808","ReichP"
"6808","OleksynJ"
"6809","MuellerD"
"6809","PollardW"
"6810","MuellerD"
"6810","PollardW"
"6811","ReedA"
"6812","HickmanK"
"6812","HartnettD"
"6812","CochranR"
"6812","OwensbyC"
"6813","RobertsonG"
"6813","GraceP"
"6814","VentereaR"
"6814","GroffmanP"
"6814","VerchotL"
"6814","MagillA"
"6814","AberJ"
"6815","VrobleskyD"
"6815","ClintonB"
"6815","VoseJ"
"6815","CliftonC"
"6815","HarveyG"
"6815","BradleyP"
"6816","KraussK"
"6817","GutierrezL"
"6817","HerrickJ"
"6817","DonartG"
"6818","GutierrezL"
"6818","HerrickJ"
"6818","DonartG"
"6819","J{\o}rgensenS"
"6819","CostanzaR"
"6819","XuF"
"6820","WofsyS"
"6821","Klepac-CerajV"
"6821","BahrM"
"6821","CrumpB"
"6821","TeskeA"
"6821","HobbieJ"
"6821","PoltzM"
"6822","PutzF"
"6823","OriansC"
"6823","SmithS"
"6823","SackL"
"6824","PetersonG"
"6825","NowakP"
"6825","CabotP"
"6826","LugoA"
"6827","BermanM"
"6827","KofinasG"
"6828","EricksonH"
"6828","AyalaG"
"6829","SackL"
"6829","StreeterC"
"6829","HolbrookN"
"6830","WilliamsA"
"6831","WinterT"
"6832","StevensonC"
"6832","ChildersD"
"6833","CantrellS"
"6833","LodgeD"
"6834","BinkleyD"
"6835","FranklinJ"
"6835","SwainH"
"6835","GardnerR"
"6835","MillsA"
"6835","MichenerW"
"6835","HolsingerK"
"6835","NadelhofferK"
"6835","NAO"
"6835","GoldmanJ"
"6835","MacMahonJ"
"6836","PocockT"
"6836","ALachanceM"
"6836","ProscholdT"
"6836","PriscuJ"
"6836","KimS"
"6836","AHunerN"
"6837","McGloneC"
"6837","HuennekeL"
"6838","GruenzweigJ"
"6838","SparrowS"
"6838","YakirD"
"6838","ChapinF"
"6839","WeichtT"
"6839","MoorheadD"
"6840","MForemanC"
"6840","WolfC"
"6840","PriscuJ"
"6841","McFarlinC"
"6842","FourqureanJ"
"6842","RuttenL"
"6843","LandisD"
"6843","FoxT"
"6843","CostamagnaA"
"6844","BarnesD"
"6845","BarnesD"
"6846","BrewerE"
"6847","SchmidtS"
"6847","LipsonD"
"6847","LeyR"
"6847","FiskM"
"6847","WestA"
"6848","CardilleJ"
"6848","CoeM"
"6848","VanoJ"
"6849","BrownJ"
"6850","SmithJ"
"6851","YuanH"
"6851","WuC"
"6852","DavisS"
"6852","SklarF"
"6852","CableJ"
"6852","ChildersD"
"6852","Coronado-MolinaC"
"6852","DayJ"
"6852","HittleC"
"6852","MaddenC"
"6852","RudnickD"
"6852","ReyesE"
"6853","WeisbergP"
"6854","McGlatheryK"
"6854","SundbackK"
"6854","AndersonI"
"6855","SpearsJ"
"6855","LajthaK"
"6856","McClellandJ"
"6856","HolmesR"
"6856","PetersonB"
"6856","StieglitzM"
"6857","RobertsL"
"6857","McCulleyR"
"6857","BurkeI"
"6858","PypkerT"
"6859","BurkholderB"
"6860","HalleckL"
"6860","SharpeJ"
"6860","ZouX"
"6861","HarcombeP"
"6861","GreeneS"
"6861","KramerM"
"6861","AckerS"
"6861","SpiesT"
"6861","ValentineT"
"6862","ReedA"
"6862","KaufmanG"
"6862","KaufmanD"
"6863","NezatC"
"6863","BlumJ"
"6863","KlaueA"
"6863","JohnsonC"
"6863","SiccamaT"
"6864","ReedA"
"6864","KaufmanG"
"6864","RintoulD"
"6864","KaufmanD"
"6865","LettM"
"6865","KnappA"
"6865","BriggsJ"
"6865","BlairJ"
"6866","McGoffN"
"6867","PellerinB"
"6868","HupyJ"
"6869","SunG"
"6869","RiedelM"
"6869","JacksonR"
"6869","KolkaR"
"6869","AmatyaD"
"6869","ShepardJ"
"6870","McKnightD"
"6870","RunkelR"
"6870","DuffJ"
"6870","TateC"
"6870","MoorheadD"
"6871","BassakS"
"6872","CampbellJ"
"6872","LynchJ"
"6872","MurdochP"
"6872","NelsonS"
"6872","ShanleyJ"
"6872","HornbeckJ"
"6872","MitchellM"
"6872","AdamsM"
"6872","CastroM"
"6872","DriscollC"
"6872","KahlJ"
"6872","KochenderferJ"
"6872","LikensG"
"6873","FrostC"
"6873","HunterM"
"6874","MillerJ"
"6875","MillerJ"
"6876","MotzkinG"
"6876","FosterD"
"6877","PetersD"
"6877","YaoJ"
"6877","HavstadK"
"6878","SanchezJ"
"6878","HarwoodR"
"6878","WillsonT"
"6878","KizilkayaK"
"6878","SmeenkJ"
"6878","ParkerE"
"6878","PaulE"
"6878","KnezekB"
"6878","RobertsonG"
"6879","TurnerB"
"6879","GeogheganJ"
"6879","FosterD"
"6880","Ortiz-ZayasJ"
"6880","ScatenaF"
"6881","HulseD"
"6881","GregoryS"
"6882","RedmanC"
"6882","GroveJ"
"6882","KubyL"
"6883","RedmanC"
"6883","GroveJ"
"6883","KubyL"
"6884","NemergutD"
"6884","MartinA"
"6884","SchmidtS"
"6885","ReynoldsL"
"6886","JeneretteG"
"6886","WuJ"
"6887","TragerM"
"6887","WilsonG"
"6887","HartnettD"
"6888","MartinC"
"6888","StutzJ"
"6889","LeslieJ"
"6889","ZellerK"
"6889","WohlerM"
"6889","SummerellB"
"6890","GutschickV"
"6890","PushnikJ"
"6891","ClelandE"
"6891","SmithM"
"6891","AndelmanS"
"6891","BowlesC"
"6891","CarneyK"
"6891","Horner-DevineM"
"6891","DrakeJ"
"6892","ClelandE"
"6892","VandermastD"
"6892","SmithM"
"6892","AndelmanS"
"6892","BowlesC"
"6892","CarneyK"
"6892","Horner-DevineM"
"6892","DrakeJ"
"6892","EmeryS"
"6892","GramlingJ"
"6893","TurnbullL"
"6894","HarveyJ"
"6894","SzlaveczK"
"6894","PouyatR"
"6894","YesilonisI"
"6895","StablerL"
"6895","MartinC"
"6896","ClementJ"
"6896","HolmesR"
"6896","PetersonB"
"6896","PinlayG"
"6897","CallaghanT"
"6897","JonassonS"
"6897","MatveyevaN"
"6897","PanikovN"
"6897","OechelW"
"6897","ShaverG"
"6897","SchaphoffS"
"6897","SitchS"
"6897","NAZ"
"6897","NAB"
"6897","ChernovY"
"6897","ChapinF"
"6897","ChristensenT"
"6897","HuntleyB"
"6897","ImsR"
"6897","JollyD"
"6897","JohanssonM"
"6898","WuJ"
"6899","ChowdhuryR"
"6899","SchneiderL"
"6899","Ogneva-Himmelbergerw"
"6899","MendozaP"
"6899","VillarS"
"6899","Barker-PlotkinA"
"6900","McGuireA"
"6900","McRaeD"
"6900","McDonaldK"
"6900","MelilloJ"
"6900","MyneniR"
"6900","StocksB"
"6900","VerbylaD"
"6900","ZhuangQ"
"6900","AppsM"
"6900","ChapinF"
"6900","DargavilleR"
"6900","FlanniganM"
"6900","KasischkeE"
"6900","KicklighterD"
"6900","KimballJ"
"6900","KurzW"
"6901","BestelmeyerB"
"6901","BrownJ"
"6901","HerrickJ"
"6901","TrujilloD"
"6901","HavstadK"
"6902","CsiszarI"
"6902","ElvidgeC"
"6902","FlanniganM"
"6902","KasischkeE"
"6902","McRaeD"
"6902","RuppT"
"6902","StocksB"
"6902","VerbylaD"
"6902","JusticeC"
"6902","McGuireA"
"6902","CochraneM"
"6902","RoyD"
"6902","BrownF"
"6902","ConardS"
"6902","FrostP"
"6902","GiglioL"
"6903","BooseE"
"6903","SerranoM"
"6903","FosterD"
"6904","SeastedtT"
"6904","BowmanW"
"6904","CaineT"
"6904","McKnightD"
"6904","TownsendA"
"6904","WilliamsM"
"6905","ComptonJ"
"6905","BooneR"
"6906","KwekaD"
"6907","SalgadoC"
"6908","YanaiR"
"6908","RayD"
"6908","SiccamaT"
"6909","ValachovicY"
"6909","CaldwellB"
"6909","CromackK"
"6909","GriffithsR"
"6910","CookW"
"6910","CasagrandeD"
"6910","HopeD"
"6910","GroffmanP"
"6910","CollinsS"
"6911","CookW"
"6911","CasagrandeD"
"6911","HopeD"
"6911","GroffmanP"
"6911","CollinsS"
"6912","CookW"
"6912","CasagrandeD"
"6912","HopeD"
"6912","GroffmanP"
"6912","CollinsS"
"6913","RiceK"
"6913","BrokawN"
"6913","ThompsonJ"
"6914","DoddsW"
"6914","GidoK"
"6914","WhilesM"
"6914","FritzK"
"6914","MatthewsW"
"6915","DealI"
"6916","BelliL"
"6917","ShochatE"
"6917","LermanS"
"6917","KattiM"
"6917","LewisD"
"6918","HobbieS"
"6918","GoughL"
"6919","BowmanW"
"6919","SteltzerH"
"6919","RosenstielT"
"6919","ClevelandC"
"6919","MeierC"
"6920","NashM"
"6920","BradfordD"
"6920","FransonS"
"6920","NealeA"
"6920","WhitfordW"
"6920","HeggemD"
"6921","CarrM"
"6922","PyleR"
"6923","AberJ"
"6924","FosterD"
"6924","TurnerB"
"6925","RehmeierR"
"6925","KaufmanG"
"6925","KaufmanD"
"6926","van WijkM"
"6926","JonassonS"
"6926","LeeJ"
"6926","MichelsenA"
"6926","PressM"
"6926","RichardsonS"
"6926","RuethH"
"6926","ClemmensenK"
"6926","ShaverG"
"6926","WilliamsM"
"6926","CallaghanT"
"6926","ChapinF"
"6926","CornelissenJ"
"6926","GoughL"
"6926","HobbieS"
"6927","DayF"
"6927","ConnC"
"6927","CrawfordE"
"6927","StevensonM"
"6928","McLachlanJ"
"6928","FosterD"
"6928","ClaydenS"
"6928","BarryS"
"6929","MielnickP"
"6929","DugasW"
"6929","MitchellK"
"6929","HavstadK"
"6930","SlavikK"
"6930","PetersonB"
"6930","DeeganL"
"6930","BowdenW"
"6930","HersheyA"
"6930","HobbieJ"
"6931","BlochC"
"6932","WilsonK"
"6932","MagnusonJ"
"6932","LodgeD"
"6932","HillA"
"6932","KratzT"
"6932","PerryW"
"6932","WillisT"
"6933","KnoeppJ"
"6933","VoseJ"
"6933","SwankW"
"6934","BuzbyK"
"6934","DeeganL"
"6935","PalmerS"
"6935","DriscollC"
"6935","JohnsonC"
"6936","WeissJ"
"6936","GutzlerD"
"6936","CoonrodJ"
"6936","DahmC"
"6937","BeckenbachE"
"6937","WashburnL"
"6938","ThompsonJ"
"6938","BrokawN"
"6938","ZimmermanJ"
"6938","WaideR"
"6938","EverhamE"
"6938","SchaeferD"
"6939","ThomsenM"
"6940","HuhndorfS"
"6940","LodgeD"
"6940","WangC"
"6940","StoklandJ"
"6941","FullerR"
"6941","KennedyB"
"6941","NielsenC"
"6942","RubioG"
"6943","CabotP"
"6943","BowenS"
"6943","NowakP"
"6944","ChipmanJ"
"6944","LillesandT"
"6944","SchmaltzJ"
"6944","LealeJ"
"6944","NordheimM"
"6945","KohlmeyerJ"
"6945","Volkmann-KohlmeyerB"
"6945","NewellS"
"6946","UriarteM"
"6946","CanhamC"
"6946","AmmiratiJ"
"6946","ZimmermanJ"
"6947","HilleRisLambersJ"
"6947","SHarpoleW"
"6947","TilmanD"
"6947","KnopsJ"
"6947","ReichP"
"6948","LeiboldM"
"6948","TilmanD"
"6948","LoreauM"
"6948","GonzalezA"
"6948","HolyoakM"
"6948","MouquetN"
"6948","AmarasekareP"
"6948","ChaseJ"
"6948","FHoopesM"
"6948","HoltR"
"6948","ShurinJ"
"6948","LawR"
"6949","KayeJ"
"6949","BurkeI"
"6949","MosierA"
"6949","GuerchmanJ"
"6950","ZhuangQ"
"6950","MelilloJ"
"6950","KicklighterD"
"6950","PrinnR"
"6950","McGuireA"
"6950","SteudlerP"
"6950","FelzerB"
"6950","HuS"
"6951","CrumpB"
"6951","HopkinsonC"
"6951","SoginM"
"6951","HobbieJ"
"6952","BlumL"
"6952","RobertsM"
"6952","GarlandJ"
"6952","MillsA"
"6953","McCulleyR"
"6953","BurkeI"
"6954","McCulleyR"
"6954","BurkeI"
"6955","SchmidtS"
"6955","LipsonD"
"6956","LLeyR"
"6956","WilliamsM"
"6956","SchmidtS"
"6957","RichardsonA"
"6957","LeeX"
"6957","FriedlandA"
"6958","RobertsE"
"6958","PriscuJ"
"6958","Laybourn-ParryJ"
"6959","RusakJ"
"6959","LeavittP"
"6959","McGowanS"
"6959","ChenG"
"6959","OlsonO"
"6959","WunsamS"
"6960","RossD"
"6960","LawrenceG"
"6960","FredriksenG"
"6961","HansonP"
"6961","PollardA"
"6961","BadeD"
"6961","PredickK"
"6961","CarpenterS"
"6961","FoleyJ"
"6962","MacphersonA"
"6963","FilosoS"
"6963","VallinoJ"
"6963","HopkinsonC"
"6963","RastetterE"
"6963","ClaessensL"
"6964","NAD"
"6964","CrowW"
"6964","StieglitzM"
"6964","WoodE"
"6965","Del GrossoS"
"6965","PartonW"
"6965","MosierA"
"6965","HollandE"
"6965","PendallE"
"6965","SchimalD"
"6965","OjimaD"
"6966","WangH"
"6966","HallC"
"6967","LiX"
"6967","AmbroseR"
"6967","AraujoR"
"6968","ChoppingM"
"6968","SuL"
"6968","RangoA"
"6968","MaxwellC"
"6969","Berling-WolffS"
"6969","WuJ"
"6970","Berling-WolffS"
"6970","WuJ"
"6971","KruseJ"
"6971","EamerJ"
"6971","FlandersN"
"6971","GriffithB"
"6971","HaleyS"
"6971","HuskeyL"
"6971","JosephB"
"6971","KleinD"
"6971","KofinasG"
"6971","MartinS"
"6971","MurrayS"
"6971","WhiteR"
"6971","NebeskyW"
"6971","NicolsonC"
"6971","RussellD"
"6971","TetlichiJ"
"6971","TussingA"
"6971","WalkerM"
"6971","YoungO"
"6971","EpsteinH"
"6971","ArchieB"
"6971","BermanM"
"6971","BraundS"
"6971","ChapinF"
"6971","CharlieJ"
"6971","DanielC"
"6972","OkinG"
"6972","GilletteD"
"6973","VoinovA"
"6973","FitzC"
"6973","BoumansR"
"6973","CostanzaR"
"6974","YoshikawaK"
"6974","OverduinP"
"6974","HardenJ"
"6975","MeyerA"
"6975","LipsonD"
"6975","SchadtC"
"6975","MartinA"
"6975","SchmidtS"
"6976","BrownJ"
"6976","HavstadK"
"6977","SimkinS"
"6977","MichenerW"
"6978","HalpernB"
"6978","WarnerR"
"6978","GainesS"
"6979","FranksS"
"6979","RichardsC"
"6979","GonzalesE"
"6979","CousinsJ"
"6979","HamrickJ"
"6980","LoikM"
"6980","BreshearsD"
"6980","LauenrothW"
"6980","BelnapJ"
"6981","LoikM"
"6981","BreshearsD"
"6981","LauenrothW"
"6981","BelnapJ"
"6982","WilliamsM"
"6982","HopkinsonC"
"6982","RastetterE"
"6982","VallinoJ"
"6983","ScatenaF"
"6983","PlanosE"
"6983","SchellekensJ"
"6984","Noy-MeirI"
"6984","MitchellJ"
"6985","EpsteinH"
"6985","WalkerD"
"6985","BeringerJ"
"6985","GouldW"
"6985","LloydA"
"6985","ThompsonC"
"6985","ChapinF"
"6985","McMurtrieR"
"6985","PingC"
"6985","RuppT"
"6986","PringleC"
"6987","WallD"
"6987","BardgettR"
"6987","CovichA"
"6987","SnelgroveP"
"6988","PringleC"
"6988","CollinsS"
"6989","PringleC"
"6989","CollinsS"
"6990","PringleC"
"6990","CollinsS"
"6991","MartinC"
"6991","WarrenP"
"6991","KinzigA"
"6992","SalgadoJ"
"6992","CostaM"
"6992","CabralH"
"6992","DeeganL"
"6993","RoundsR"
"6993","ErwinR"
"6993","PorterJ"
"6994","AndelmanS"
"6994","WilligM"
"6995","GroffmanP"
"6995","DriscollC"
"6995","EagerC"
"6995","FiskM"
"6995","FaheyT"
"6995","HolmesR"
"6995","LikensG"
"6995","PardoL"
"6996","HjerdtK"
"6996","McDonnellJ"
"6996","SeibertJ"
"6996","RodheA"
"6997","TilmanD"
"6998","GallowayJ"
"6998","HollandE"
"6998","KarlD"
"6998","MichaelsA"
"6998","PorterJ"
"6998","TownsendA"
"6998","VorosmartyC"
"6998","DentenerF"
"6998","CaponeD"
"6998","BoyerE"
"6998","HowarthR"
"6998","SeitzingerS"
"6998","AsnerG"
"6998","ClevelandC"
"6998","GreenP"
"6999","RussellC"
"6999","KosolaK"
"6999","PaulE"
"6999","RobertsonG"
"7000","DijkstraF"
"7000","HobbieS"
"7000","KnopsJ"
"7000","ReichP"
"7001","ShibataH"
"7001","SugawaraO"
"7001","ToyoshimaH"
"7001","WondzellS"
"7001","NakamuraF"
"7001","KasaharaT"
