"","org_id","dup_id"
"12328","10564","10564"
"12329","10565","10565"
"12330","10566","10566"
"12331","10567","10567"
"12332","10568","10568"
"12333","10569","10569"
"12334","10570","10570"
"12335","10571","10571"
"12336","10572","10572"
"12337","10572","10573"
"12338","10572","10574"
"12339","10573","10572"
"12340","10573","10573"
"12341","10573","10574"
"12342","10574","10572"
"12343","10574","10573"
"12344","10574","10574"
"12345","10575","10575"
"12346","10576","10576"
"12347","10577","10577"
"12348","10578","10578"
"12349","10579","10579"
"12350","10580","10580"
"12351","10581","10581"
"12352","10582","10582"
"12353","10583","10583"
"12354","10584","10584"
"12355","10585","10585"
"12356","10586","10586"
"12357","10587","10587"
"12358","10588","10588"
"12359","10589","10589"
"12360","10590","10590"
"12361","10591","10591"
"12362","10591","10592"
"12363","10592","10591"
"12364","10592","10592"
"12365","10593","10593"
"12366","10594","10594"
"12367","10595","10595"
"12368","10596","10596"
"12369","10597","10597"
"12370","10598","10598"
"12371","10599","10599"
"12372","10600","10600"
"12373","10601","10601"
"12374","10602","10602"
"12375","10603","10603"
"12376","10604","10604"
"12377","10605","10605"
"12378","10606","10606"
"12379","10607","10607"
"12380","10608","10608"
"12381","10609","10609"
"12382","10610","5098"
"12383","10610","10610"
"12384","10611","10611"
"12385","10612","10612"
"12386","10613","10613"
"12387","10614","10614"
"12388","10615","10615"
"12389","10616","10616"
"12390","10617","10617"
"12391","10618","10618"
"12392","10619","10619"
"12393","10620","10620"
"12394","10621","10621"
"12395","10622","10622"
"12396","10623","10623"
"12397","10624","10624"
"12398","10625","10625"
"12399","10626","10626"
"12400","10627","10627"
"12401","10628","10628"
"12402","10629","10629"
"12403","10630","10630"
"12404","10631","10631"
"12405","10632","10632"
"12406","10633","10633"
"12407","10634","10634"
"12408","10635","10635"
"12409","10636","10636"
"12410","10637","10637"
"12411","10638","10638"
"12412","10639","10639"
"12413","10640","10640"
"12414","10641","10641"
"12415","10642","10642"
"12416","10643","10643"
"12417","10644","10644"
"12418","10645","10645"
"12419","10646","10646"
"12420","10647","10647"
"12421","10648","10648"
"12422","10649","10649"
"12423","10650","10650"
"12424","10651","10651"
"12425","10652","10652"
"12426","10653","10653"
"12427","10654","10654"
"12428","10655","10655"
"12429","10656","10656"
"12430","10657","10657"
"12431","10658","10658"
"12432","10659","10659"
"12433","10660","10660"
"12434","10661","10661"
"12435","10662","10662"
"12436","10663","10663"
"12437","10664","10664"
"12438","10665","10665"
"12439","10666","10666"
"12440","10667","10667"
"12441","10668","10668"
"12442","10669","10669"
"12443","10670","10670"
"12444","10671","10671"
"12445","10672","10672"
"12446","10673","10673"
"12447","10674","10674"
"12448","10675","10675"
"12449","10676","10676"
"12450","10677","10677"
"12451","10678","10678"
"12452","10679","10679"
"12453","10680","10680"
"12454","10681","10681"
"12455","10682","10682"
"12456","10683","10683"
"12457","10684","10684"
"12458","10685","10685"
"12459","10686","10686"
"12460","10687","10687"
"12461","10688","10688"
"12462","10689","10689"
"12463","10690","10690"
"12464","10691","10691"
"12465","10692","10692"
"12466","10693","10693"
"12467","10694","10694"
"12468","10695","10695"
"12469","10696","10696"
"12470","10697","10697"
"12471","10697","10698"
"12472","10697","10699"
"12473","10698","10697"
"12474","10698","10698"
"12475","10698","10699"
"12476","10699","10697"
"12477","10699","10698"
"12478","10699","10699"
"12479","10700","10700"
"12480","10701","10701"
"12481","10702","10702"
"12482","10703","10703"
"12483","10704","10704"
"12484","10705","10705"
"12485","10706","10706"
"12486","10707","10707"
"12487","10708","10708"
"12488","10708","10709"
"12489","10708","10710"
"12490","10709","10708"
"12491","10709","10709"
"12492","10709","10710"
"12493","10710","10708"
"12494","10710","10709"
"12495","10710","10710"
"12496","10711","10711"
"12497","10712","10712"
"12498","10713","10713"
"12499","10714","10714"
"12500","10715","10715"
"12501","10716","10716"
"12502","10717","10717"
"12503","10718","10718"
"12504","10719","10719"
"12505","10720","10720"
"12506","10721","10721"
"12507","10722","10722"
"12508","10723","10723"
"12509","10724","10724"
"12510","10725","10725"
"12511","10726","10726"
"12512","10727","10727"
"12513","10728","10728"
"12514","10729","10729"
"12515","10730","10730"
"12516","10731","10731"
"12517","10732","10732"
"12518","10733","10733"
"12519","10733","10734"
"12520","10733","10735"
"12521","10734","10733"
"12522","10734","10734"
"12523","10734","10735"
"12524","10735","10733"
"12525","10735","10734"
"12526","10735","10735"
"12527","10736","10736"
"12528","10737","10737"
"12529","10738","10738"
"12530","10739","10739"
"12531","10740","10740"
"12532","10741","10741"
"12533","10742","10742"
"12534","10743","10743"
"12535","10744","10744"
"12536","10745","10745"
"12537","10746","10746"
"12538","10747","10747"
"12539","10748","10748"
"12540","10748","10749"
"12541","10749","10748"
"12542","10749","10749"
"12543","10750","10750"
"12544","10751","10751"
"12545","10752","10752"
"12546","10753","10753"
"12547","10753","10754"
"12548","10754","10753"
"12549","10754","10754"
"12550","10755","10755"
"12551","10756","10756"
"12552","10757","10757"
"12553","10758","10758"
"12554","10759","10081"
"12555","10759","10759"
"12556","10760","10760"
"12557","10761","10761"
"12558","10762","10762"
"12559","10763","10763"
"12560","10764","10764"
"12561","10765","10765"
"12562","10766","10766"
"12563","10767","10767"
"12564","10768","10768"
"12565","10769","10769"
"12566","10770","10770"
"12567","10771","10771"
"12568","10772","10772"
"12569","10773","10773"
"12570","10774","10774"
"12571","10775","10775"
"12572","10776","10776"
"12573","10777","10777"
"12574","10778","10778"
"12575","10779","10779"
"12576","10780","10780"
"12577","10781","10781"
"12578","10782","10782"
"12579","10783","10783"
"12580","10784","10784"
"12581","10785","10785"
"12582","10786","10786"
"12583","10786","10787"
"12584","10787","10786"
"12585","10787","10787"
"12586","10788","10788"
"12587","10789","10789"
"12588","10790","10790"
"12589","10791","10791"
"12590","10792","10792"
"12591","10793","10793"
"12592","10794","10794"
"12593","10795","10795"
"12594","10796","10796"
"12595","10797","10797"
"12596","10798","10798"
"12597","10799","10799"
"12598","10800","10800"
"12599","10801","10801"
"12600","10802","10802"
"12601","10803","10803"
"12602","10804","10804"
"12603","10805","10805"
"12604","10806","10806"
"12605","10807","10807"
"12606","10808","10808"
"12607","10809","10809"
"12608","10810","10810"
"12609","10811","10811"
"12610","10812","10812"
"12611","10813","10813"
"12612","10814","10814"
"12613","10815","10815"
"12614","10816","10816"
"12615","10816","10817"
"12616","10817","10816"
"12617","10817","10817"
"12618","10818","10818"
"12619","10818","10819"
"12620","10818","10820"
"12621","10819","10818"
"12622","10819","10819"
"12623","10819","10820"
"12624","10820","10818"
"12625","10820","10819"
"12626","10820","10820"
"12627","10821","10821"
"12628","10822","10822"
"12629","10823","10823"
"12630","10823","10824"
"12631","10824","10823"
"12632","10824","10824"
"12633","10825","10825"
"12634","10826","10826"
"12635","10827","10827"
"12636","10828","10828"
"12637","10829","10829"
"12638","10830","10830"
"12639","10831","10831"
"12640","10832","10832"
"12641","10833","10833"
"12642","10834","10834"
"12643","10835","10835"
"12644","10836","10836"
"12645","10837","10837"
"12646","10838","10838"
"12647","10839","10839"
"12648","10840","10840"
"12649","10841","10841"
"12650","10842","10842"
"12651","10843","10843"
"12652","10844","10844"
"12653","10845","10845"
"12654","10846","10846"
"12655","10847","10847"
"12656","10848","10848"
"12657","10848","10849"
"12658","10849","10848"
"12659","10849","10849"
"12660","10850","10850"
"12661","10851","8711"
"12662","10851","10851"
"12663","10852","10852"
"12664","10853","10853"
"12665","10854","10854"
"12666","10855","10855"
"12667","10856","10856"
"12668","10857","10857"
"12669","10858","10858"
"12670","10859","10859"
"12671","10860","10860"
"12672","10861","10861"
"12673","10862","10862"
"12674","10863","10863"
"12675","10864","10864"
"12676","10865","10865"
"12677","10866","10866"
"12678","10867","10867"
"12679","10868","10868"
"12680","10869","10869"
"12681","10870","10870"
"12682","10871","10871"
"12683","10872","10872"
"12684","10873","10873"
"12685","10874","10874"
"12686","10875","10875"
"12687","10876","10876"
"12688","10877","10877"
"12689","10877","10878"
"12690","10877","10879"
"12691","10877","10880"
"12692","10878","10877"
"12693","10878","10878"
"12694","10878","10879"
"12695","10878","10880"
"12696","10879","10877"
"12697","10879","10878"
"12698","10879","10879"
"12699","10879","10880"
"12700","10880","10877"
"12701","10880","10878"
"12702","10880","10879"
"12703","10880","10880"
"12704","10881","10881"
"12705","10882","10882"
"12706","10883","10883"
"12707","10884","10884"
"12708","10885","10885"
"12709","10886","10886"
"12710","10886","10887"
"12711","10887","10886"
"12712","10887","10887"
"12713","10888","10888"
"12714","10889","10889"
"12715","10890","10890"
"12716","10891","10891"
"12717","10892","10892"
"12718","10893","10893"
"12719","10894","10894"
"12720","10894","10895"
"12721","10894","10896"
"12722","10894","10897"
"12723","10895","10894"
"12724","10895","10895"
"12725","10895","10896"
"12726","10895","10897"
"12727","10896","10894"
"12728","10896","10895"
"12729","10896","10896"
"12730","10896","10897"
"12731","10897","10894"
"12732","10897","10895"
"12733","10897","10896"
"12734","10897","10897"
"12735","10898","10898"
"12736","10899","10899"
"12737","10899","10900"
"12738","10900","10899"
"12739","10900","10900"
"12740","10901","10901"
"12741","10902","10902"
"12742","10902","10903"
"12743","10902","10904"
"12744","10902","10905"
"12745","10903","10902"
"12746","10903","10903"
"12747","10903","10904"
"12748","10903","10905"
"12749","10904","10902"
"12750","10904","10903"
"12751","10904","10904"
"12752","10904","10905"
"12753","10905","10902"
"12754","10905","10903"
"12755","10905","10904"
"12756","10905","10905"
"12757","10906","10906"
"12758","10907","10907"
"12759","10908","10908"
"12760","10908","10909"
"12761","10909","10908"
"12762","10909","10909"
"12763","10910","10910"
"12764","10911","10911"
"12765","10912","10912"
"12766","10913","10913"
"12767","10914","10914"
"12768","10915","10915"
"12769","10916","10916"
"12770","10917","10917"
"12771","10917","10918"
"12772","10918","10917"
"12773","10918","10918"
"12774","10919","10919"
"12775","10920","10920"
"12776","10920","10921"
"12777","10921","10920"
"12778","10921","10921"
"12779","10922","10922"
"12780","10923","10923"
"12781","10924","10924"
"12782","10925","10925"
"12783","10926","10926"
"12784","10927","10927"
"12785","10928","10928"
"12786","10929","10929"
"12787","10930","10930"
"12788","10931","10931"
"12789","10932","10932"
"12790","10932","10933"
"12791","10932","10934"
"12792","10932","10935"
"12793","10933","10932"
"12794","10933","10933"
"12795","10933","10934"
"12796","10933","10935"
"12797","10934","10932"
"12798","10934","10933"
"12799","10934","10934"
"12800","10934","10935"
"12801","10935","10932"
"12802","10935","10933"
"12803","10935","10934"
"12804","10935","10935"
"12805","10936","10936"
"12806","10937","10937"
"12807","10938","10938"
"12808","10939","10939"
"12809","10940","10940"
"12810","10941","10941"
"12811","10942","10942"
"12812","10943","10943"
"12813","10944","10944"
"12814","10945","10945"
"12815","10945","10946"
"12816","10946","10945"
"12817","10946","10946"
"12818","10947","10947"
"12819","10948","10948"
"12820","10949","10949"
"12821","10950","10950"
"12822","10951","10951"
"12823","10952","10952"
"12824","10953","10953"
"12825","10954","10954"
"12826","10955","8023"
"12827","10955","8024"
"12828","10955","10955"
"12829","10956","10956"
"12830","10957","10957"
"12831","10958","10958"
"12832","10959","10959"
"12833","10960","10270"
"12834","10960","10960"
"12835","10961","10961"
"12836","10962","10962"
"12837","10963","10963"
"12838","10964","10964"
"12839","10965","10965"
"12840","10966","10966"
"12841","10967","10967"
"12842","10968","10968"
"12843","10969","10969"
"12844","10970","10970"
"12845","10971","10971"
"12846","10972","10972"
"12847","10973","10973"
"12848","10974","10974"
"12849","10975","10975"
"12850","10976","10976"
"12851","10977","10977"
"12852","10978","10978"
"12853","10979","8060"
"12854","10979","10979"
"12855","10980","10980"
"12856","10981","10981"
"12857","10982","10982"
"12858","10983","10983"
"12859","10984","10984"
"12860","10985","10985"
"12861","10986","10986"
"12862","10987","10987"
"12863","10988","10988"
"12864","10989","10989"
"12865","10990","10990"
"12866","10991","10991"
"12867","10992","10992"
"12868","10993","10993"
"12869","10994","10994"
"12870","10995","10995"
"12871","10996","10996"
"12872","10997","10997"
"12873","10998","10998"
"12874","10999","10999"
"12875","11000","11000"
"12876","11001","11001"
"12877","11002","11002"
"12878","11003","11003"
"12879","11004","11004"
"12880","11005","11005"
"12881","11006","11006"
"12882","11007","11007"
"12883","11008","11008"
"12884","11009","10320"
"12885","11009","11009"
"12886","11010","11010"
"12887","11012","11012"
"12888","11013","11013"
"12889","11014","11014"
"12890","11015","11015"
"12891","11016","11016"
"12892","11017","11017"
"12893","11018","11018"
"12894","11019","11019"
"12895","11020","11020"
"12896","11020","11021"
"12897","11021","11020"
"12898","11021","11021"
"12899","11022","11022"
"12900","11023","11023"
"12901","11024","11024"
"12902","11025","11025"
"12903","11026","11026"
"12904","11027","11027"
"12905","11028","11028"
"12906","11029","11029"
"12907","11030","11030"
"12908","11031","11031"
"12909","11032","11032"
"12910","11033","11033"
"12911","11034","11034"
"12912","11035","11035"
"12913","11036","11036"
"12914","11037","11037"
"12915","11038","11038"
"12916","11039","11039"
"12917","11040","11040"
"12918","11041","11041"
"12919","11042","11042"
"12920","11043","11043"
"12921","11044","11044"
"12922","11045","11045"
"12923","11046","11046"
"12924","11047","11047"
"12925","11048","11048"
"12926","11049","11049"
"12927","11050","11050"
"12928","11051","11051"
"12929","11052","11052"
"12930","11053","11053"
"12931","11054","11054"
"12932","11055","11055"
"12933","11056","11056"
"12934","11057","11057"
"12935","11058","11058"
"12936","11059","11059"
"12937","11060","11060"
"12938","11061","11061"
"12939","11062","11062"
"12940","11063","11063"
"12941","11064","11064"
"12942","11065","11065"
"12943","11066","11066"
"12944","11067","11067"
"12945","11068","11068"
"12946","11069","11069"
"12947","11070","11070"
"12948","11071","11071"
"12949","11072","11072"
"12950","11073","11073"
"12951","11074","11074"
"12952","11075","11075"
"12953","11076","11076"
"12954","11077","11077"
"12955","11078","11078"
"12956","11079","11079"
"12957","11080","11080"
"12958","11081","11081"
"12959","11082","11082"
"12960","11083","11083"
"12961","11084","11084"
"12962","11085","11085"
"12963","11085","11086"
"12964","11085","11087"
"12965","11086","11085"
"12966","11086","11086"
"12967","11086","11087"
"12968","11087","11085"
"12969","11087","11086"
"12970","11087","11087"
"12971","11088","11088"
"12972","11089","11089"
"12973","11090","11090"
"12974","11091","11091"
"12975","11092","11092"
"12976","11093","11093"
"12977","11094","11094"
"12978","11095","11095"
"12979","11096","11096"
"12980","11096","11792"
"12981","11097","11097"
"12982","11098","11098"
"12983","11099","11099"
"12984","11100","11100"
"12985","11101","11101"
"12986","11102","11102"
"12987","11103","11103"
"12988","11104","11104"
"12989","11104","11105"
"12990","11105","11104"
"12991","11105","11105"
"12992","11106","11106"
"12993","11107","11107"
"12994","11108","11108"
"12995","11109","11109"
"12996","11110","11110"
"12997","11111","11111"
"12998","11112","11112"
"12999","11113","11113"
"13000","11114","11114"
"13001","11115","11115"
"13002","11116","11116"
"13003","11117","11117"
"13004","11118","11118"
"13005","11119","11119"
"13006","11120","11120"
"13007","11121","11121"
"13008","11122","11122"
"13009","11123","11123"
"13010","11123","11124"
"13011","11124","11123"
"13012","11124","11124"
"13013","11125","11125"
"13014","11126","11126"
"13015","11127","11127"
"13016","11128","11128"
"13017","11128","11129"
"13018","11129","11128"
"13019","11129","11129"
"13020","11130","9741"
"13021","11130","10448"
"13022","11130","10449"
"13023","11130","10450"
"13024","11130","11130"
"13025","11131","11131"
"13026","11132","11132"
"13027","11133","11133"
"13028","11134","11134"
"13029","11135","11135"
"13030","11136","11136"
"13031","11136","11137"
"13032","11137","11136"
"13033","11137","11137"
"13034","11138","11138"
"13035","11139","11139"
"13036","11140","11140"
"13037","11141","11141"
"13038","11142","11142"
"13039","11143","11143"
"13040","11144","11144"
"13041","11145","11145"
"13042","11146","11146"
"13043","11147","11147"
"13044","11148","11148"
"13045","11149","11149"
"13046","11150","11150"
"13047","11151","11151"
"13048","11152","11152"
"13049","11153","11153"
"13050","11154","11154"
"13051","11155","11155"
"13052","11156","11156"
"13053","11157","11157"
"13054","11158","11158"
"13055","11159","11159"
"13056","11160","11160"
"13057","11161","11161"
"13058","11162","11162"
"13059","11163","11163"
"13060","11164","11164"
"13061","11165","11165"
"13062","11166","11166"
"13063","11167","11167"
"13064","11168","11168"
"13065","11169","11169"
"13066","11170","11170"
"13067","11171","11171"
"13068","11172","11172"
"13069","11173","11173"
"13070","11174","11174"
"13071","11175","11175"
"13072","11176","11176"
"13073","11177","11177"
"13074","11178","11178"
"13075","11179","11179"
"13076","11180","11180"
"13077","11180","11181"
"13078","11180","11182"
"13079","11181","11180"
"13080","11181","11181"
"13081","11181","11182"
"13082","11182","11180"
"13083","11182","11181"
"13084","11182","11182"
"13085","11183","11183"
"13086","11184","11184"
"13087","11185","11185"
"13088","11186","11186"
"13089","11187","11187"
"13090","11188","11188"
"13091","11189","11189"
"13092","11190","11190"
"13093","11191","11191"
"13094","11192","11192"
"13095","11193","11193"
"13096","11194","11194"
"13097","11195","11195"
"13098","11196","11196"
"13099","11197","11197"
"13100","11198","11198"
"13101","11199","11199"
"13102","11200","11200"
"13103","11201","11201"
"13104","11202","11202"
"13105","11203","11203"
"13106","11204","11204"
"13107","11205","11205"
"13108","11206","11206"
"13109","11207","11207"
"13110","11208","11208"
"13111","11209","11209"
"13112","11210","11210"
"13113","11211","11211"
"13114","11212","11212"
"13115","11213","11213"
"13116","11214","11214"
"13117","11215","11215"
"13118","11216","11216"
"13119","11217","11217"
"13120","11218","11218"
"13121","11219","11219"
"13122","11220","11220"
"13123","11221","11221"
"13124","11222","11222"
"13125","11223","11223"
"13126","11224","11224"
"13127","11225","11225"
"13128","11226","11226"
"13129","11227","11227"
"13130","11228","11228"
"13131","11229","11229"
"13132","11230","11230"
"13133","11231","11231"
"13134","11232","11232"
"13135","11233","11233"
"13136","11234","11234"
"13137","11235","11235"
"13138","11236","11236"
"13139","11237","11237"
"13140","11238","11238"
"13141","11239","11239"
"13142","11240","11240"
"13143","11241","11241"
"13144","11242","11242"
"13145","11243","11243"
"13146","11244","11244"
"13147","11245","11245"
"13148","11246","11246"
"13149","11247","11247"
"13150","11248","11248"
"13151","11249","11249"
"13152","11250","11250"
"13153","11251","11251"
"13154","11252","11252"
"13155","11253","11253"
"13156","11254","11254"
"13157","11255","11255"
"13158","11256","11256"
"13159","11257","11257"
"13160","11258","11258"
"13161","11259","11259"
"13162","11260","11260"
"13163","11261","11261"
"13164","11262","11262"
"13165","11263","11263"
"13166","11264","11264"
"13167","11265","11265"
"13168","11266","11266"
"13169","11267","11267"
"13170","11268","11268"
"13171","11269","11269"
"13172","11270","11270"
"13173","11271","11271"
"13174","11272","11272"
"13175","11273","11273"
"13176","11274","11274"
"13177","11275","11275"
"13178","11276","11276"
"13179","11277","11277"
"13180","11278","11278"
"13181","11279","11279"
"13182","11280","11280"
"13183","11281","11281"
"13184","11282","11282"
"13185","11283","11283"
"13186","11284","11284"
"13187","11285","11285"
"13188","11286","11286"
"13189","11287","11287"
"13190","11288","11288"
"13191","11289","11289"
"13192","11290","11290"
"13193","11291","11291"
"13194","11292","11292"
"13195","11293","11293"
"13196","11294","11294"
"13197","11295","11295"
"13198","11296","11296"
"13199","11297","11297"
"13200","11298","11298"
"13201","11299","11299"
"13202","11300","11300"
"13203","11301","11301"
"13204","11302","11302"
"13205","11303","11303"
"13206","11304","11304"
"13207","11305","11305"
"13208","11306","11306"
"13209","11307","11307"
"13210","11308","11308"
"13211","11309","11309"
"13212","11310","11310"
"13213","11311","11311"
"13214","11312","11312"
"13215","11313","11313"
"13216","11314","11314"
"13217","11315","11315"
"13218","11316","11316"
"13219","11317","11317"
"13220","11318","11318"
"13221","11319","11319"
"13222","11320","11320"
"13223","11321","11321"
"13224","11322","11322"
"13225","11323","11323"
"13226","11324","11324"
"13227","11325","11325"
"13228","11326","11326"
"13229","11327","11327"
"13230","11328","11328"
"13231","11329","11329"
"13232","11330","11330"
"13233","11331","11331"
"13234","11332","11332"
"13235","11333","11333"
"13236","11334","11334"
"13237","11335","11335"
"13238","11336","11336"
"13239","11337","11337"
"13240","11338","11338"
"13241","11339","11339"
"13242","11340","11340"
"13243","11341","11341"
"13244","11342","11342"
"13245","11343","11343"
"13246","11344","11344"
"13247","11345","11345"
"13248","11346","11346"
"13249","11347","11347"
"13250","11348","11348"
"13251","11349","11349"
"13252","11350","11350"
"13253","11351","11351"
"13254","11352","11352"
"13255","11352","11353"
"13256","11353","11352"
"13257","11353","11353"
"13258","11354","11354"
"13259","11355","11355"
"13260","11356","11356"
"13261","11357","11357"
"13262","11358","11358"
"13263","11359","11359"
"13264","11360","11360"
"13265","11361","11361"
"13266","11362","11362"
"13267","11363","11363"
"13268","11364","11364"
"13269","11365","11365"
"13270","11366","11366"
"13271","11367","11367"
"13272","11368","11368"
"13273","11369","11369"
"13274","11370","11370"
"13275","11371","11371"
"13276","11372","11372"
"13277","11373","11373"
"13278","11374","11374"
"13279","11375","11375"
"13280","11376","11376"
"13281","11377","11377"
"13282","11378","11378"
"13283","11379","11379"
"13284","11380","11380"
"13285","11381","11381"
"13286","11382","11382"
"13287","11383","11383"
"13288","11384","11384"
"13289","11385","11385"
"13290","11386","11386"
"13291","11387","11387"
"13292","11388","11388"
"13293","11389","11389"
"13294","11390","11390"
"13295","11391","11391"
"13296","11392","11392"
"13297","11393","11393"
"13298","11394","11394"
"13299","11395","11395"
"13300","11396","11396"
"13301","11397","11397"
"13302","11398","11398"
"13303","11399","11399"
"13304","11400","11400"
"13305","11401","11401"
"13306","11402","11402"
"13307","11403","11403"
"13308","11404","11404"
"13309","11405","11405"
"13310","11406","11406"
"13311","11407","11407"
"13312","11408","11408"
"13313","11409","11409"
"13314","11410","11410"
"13315","11411","11411"
"13316","11412","11412"
"13317","11413","11413"
"13318","11414","11414"
"13319","11415","11415"
"13320","11416","11416"
"13321","11417","11417"
"13322","11418","11418"
"13323","11419","11419"
"13324","11420","11420"
"13325","11421","11421"
"13326","11422","11422"
"13327","11423","11423"
"13328","11424","11424"
"13329","11425","11425"
"13330","11426","11426"
"13331","11427","11427"
"13332","11428","11428"
"13333","11429","11429"
"13334","11429","11430"
"13335","11430","11429"
"13336","11430","11430"
"13337","11431","11431"
"13338","11432","11432"
"13339","11433","11433"
"13340","11434","11434"
"13341","11435","11435"
"13342","11436","11436"
"13343","11437","11437"
"13344","11438","11438"
"13345","11439","11439"
"13346","11440","11440"
"13347","11441","11441"
"13348","11441","11442"
"13349","11442","11441"
"13350","11442","11442"
"13351","11443","11443"
"13352","11444","11444"
"13353","11445","11445"
"13354","11446","11446"
"13355","11447","11447"
"13356","11448","11448"
"13357","11449","11449"
"13358","11450","11450"
"13359","11451","11451"
"13360","11451","11452"
"13361","11452","11451"
"13362","11452","11452"
"13363","11453","11453"
"13364","11454","11454"
"13365","11455","11455"
"13366","11456","11456"
"13367","11457","11457"
"13368","11458","11458"
"13369","11459","11459"
"13370","11460","11460"
"13371","11461","11461"
"13372","11462","11462"
"13373","11463","11463"
"13374","11464","11464"
"13375","11465","11465"
"13376","11466","11466"
"13377","11467","11467"
"13378","11468","11468"
"13379","11469","11469"
"13380","11469","11470"
"13381","11470","11469"
"13382","11470","11470"
"13383","11471","11471"
"13384","11472","11472"
"13385","11473","11473"
"13386","11474","11474"
"13387","11475","11475"
"13388","11476","11476"
"13389","11477","11477"
"13390","11478","11478"
"13391","11479","11479"
"13392","11480","11480"
"13393","11481","11481"
"13394","11482","11482"
"13395","11483","11483"
"13396","11484","11484"
"13397","11485","11485"
"13398","11486","11486"
"13399","11487","11487"
"13400","11488","11488"
"13401","11489","11489"
"13402","11490","11490"
"13403","11491","11491"
"13404","11492","11492"
"13405","11493","11493"
"13406","11494","11494"
"13407","11495","11495"
"13408","11496","11496"
"13409","11497","11497"
"13410","11498","11498"
"13411","11499","11499"
"13412","11500","11500"
"13413","11501","11501"
"13414","11502","11502"
"13415","11503","11503"
"13416","11504","11504"
"13417","11505","11505"
"13418","11506","11506"
"13419","11507","11507"
"13420","11508","11508"
"13421","11509","11509"
"13422","11510","11510"
"13423","11511","11511"
"13424","11512","11512"
"13425","11513","11513"
"13426","11514","11514"
"13427","11515","11515"
"13428","11516","11516"
"13429","11517","11517"
"13430","11518","11518"
"13431","11519","11519"
"13432","11520","11520"
"13433","11521","11521"
"13434","11522","11522"
"13435","11523","11523"
"13436","11524","11524"
"13437","11525","11525"
"13438","11526","11526"
"13439","11527","11527"
"13440","11528","11528"
"13441","11529","11529"
"13442","11530","11530"
"13443","11531","11531"
"13444","11532","11532"
"13445","11533","11533"
"13446","11534","11534"
"13447","11535","11535"
"13448","11536","11536"
"13449","11537","11537"
"13450","11538","11538"
"13451","11539","11539"
"13452","11540","11540"
"13453","11541","11541"
"13454","11542","11542"
"13455","11542","11543"
"13456","11543","11542"
"13457","11543","11543"
"13458","11544","11544"
"13459","11545","11545"
"13460","11546","11546"
"13461","11547","11547"
"13462","11548","11548"
"13463","11549","11549"
"13464","11550","11550"
"13465","11551","11551"
"13466","11552","11552"
"13467","11553","11553"
"13468","11554","11554"
"13469","11554","11555"
"13470","11555","11554"
"13471","11555","11555"
"13472","11556","11556"
"13473","11557","11557"
"13474","11558","11558"
"13475","11559","11559"
"13476","11560","11560"
"13477","11561","11561"
"13478","11562","11562"
"13479","11563","11563"
"13480","11564","11564"
"13481","11565","11565"
"13482","11566","11566"
"13483","11567","11567"
"13484","11568","11568"
"13485","11569","11569"
"13486","11570","11570"
"13487","11571","11571"
"13488","11572","11572"
"13489","11573","11573"
"13490","11574","11574"
"13491","11575","11575"
"13492","11576","11576"
"13493","11577","11577"
"13494","11577","11578"
"13495","11578","11577"
"13496","11578","11578"
"13497","11579","11579"
"13498","11580","11580"
"13499","11581","11581"
"13500","11582","11582"
"13501","11583","11583"
"13502","11584","11584"
"13503","11585","11585"
"13504","11586","11586"
"13505","11587","11587"
"13506","11588","11588"
"13507","11589","11589"
"13508","11590","11590"
"13509","11591","11591"
"13510","11592","11592"
"13511","11593","11593"
"13512","11594","11594"
"13513","11595","11595"
"13514","11596","11596"
"13515","11597","11597"
"13516","11598","11598"
"13517","11599","11599"
"13518","11600","11600"
"13519","11601","10214"
"13520","11601","10215"
"13521","11601","11601"
"13522","11602","11602"
"13523","11603","11603"
"13524","11604","11604"
"13525","11605","11605"
"13526","11606","11606"
"13527","11607","11607"
"13528","11608","11608"
"13529","11609","11609"
"13530","11610","11610"
"13531","11611","11611"
"13532","11612","11612"
"13533","11613","11613"
"13534","11614","11614"
"13535","11615","11615"
"13536","11616","11616"
"13537","11617","11617"
"13538","11618","11618"
"13539","11619","11619"
"13540","11620","11620"
"13541","11621","11621"
"13542","11622","11622"
"13543","11623","11623"
"13544","11624","11624"
"13545","11625","11625"
"13546","11626","11626"
"13547","11627","11627"
"13548","11628","11628"
"13549","11629","11629"
"13550","11630","11630"
"13551","11631","11631"
"13552","11632","11632"
"13553","11633","11633"
"13554","11634","11634"
"13555","11635","11635"
"13556","11636","11636"
"13557","11637","11637"
"13558","11638","11638"
"13559","11639","11639"
"13560","11640","11640"
"13561","11641","11641"
"13562","11642","11642"
"13563","11643","11643"
"13564","11644","11644"
"13565","11645","11645"
"13566","11646","11646"
"13567","11647","11647"
"13568","11648","11648"
"13569","11649","11649"
"13570","11650","11650"
"13571","11651","11651"
"13572","11652","11652"
"13573","11653","11653"
"13574","11654","11654"
"13575","11655","11655"
"13576","11656","11656"
"13577","11657","11657"
"13578","11658","11658"
"13579","11659","11659"
"13580","11660","11660"
"13581","11661","11661"
"13582","11662","11662"
"13583","11663","11663"
"13584","11663","12737"
"13585","11664","11664"
"13586","11665","11665"
"13587","11666","11666"
"13588","11667","11667"
"13589","11668","11668"
"13590","11669","11669"
"13591","11670","11670"
"13592","11671","11671"
"13593","11672","11672"
"13594","11673","11673"
"13595","11674","11674"
"13596","11675","11675"
"13597","11676","11676"
"13598","11677","11677"
